Term,worry,OrdinalClass,MajorityLabel
salute,0.11,0,0
pediatric,0.11,0,0
ironic,0.11,0,0
firehouse,0.11,0,0
wording,0.11,0,0
compensator,0.11,0,0
umpire,0.11,0,0
intersect,0.11,0,0
truncation,0.11,0,0
contractually,0.11,0,0
clarion,0.11,0,0
slouch,0.11,0,1
graph,0.11,0,0
phenomenological,0.11,0,0
correspond,0.11,0,0
twirl,0.11,0,0
infrequent,0.11,0,0
expedient,0.11,0,0
spermatozoa,0.11,0,0
boilermaker,0.11,0,0
reconciler,0.11,0,0
stray,0.11,0,0
superlative,0.11,0,0
percept,0.11,0,0
clarification,0.11,0,0
dropper,0.11,0,0
waitress,0.11,0,0
acidity,0.11,0,0
frontispiece,0.11,0,0
thoroughfare,0.11,0,0
congressman,0.11,0,0
motherliness,0.11,0,1
cleavability,0.11,0,0
retrieval,0.11,0,0
germination,0.11,0,0
somatic,0.11,0,0
leastwise,0.11,0,0
overbuilt,0.11,0,0
ordnance,0.11,0,0
statin,0.11,0,0
invoice,0.11,0,0
permitting,0.11,0,0
incept,0.11,0,0
instinct,0.11,0,0
rubbery,0.11,0,0
cereals,0.11,0,0
mouse,0.11,0,0
moistly,0.11,0,0
logic,0.11,0,0
veronica,0.11,0,0
newcomer,0.11,0,0
bergamot,0.11,0,0
earworm,0.11,0,0
nay,0.11,0,0
carpenter,0.11,0,0
doubling,0.11,0,0
insurance,0.11,0,0
grapelike,0.11,0,0
sortie,0.11,0,0
spoonful,0.11,0,0
cholesterol,0.11,0,0
irony,0.11,0,0
lackluster,0.11,0,0
quadruped,0.11,0,0
distillatory,0.11,0,0
polygonal,0.11,0,0
vulvar,0.11,0,0
inanimateness,0.11,0,0
photocopy,0.11,0,0
sulfite,0.11,0,0
unit,0.11,0,0
orientate,0.11,0,0
heliography,0.11,0,0
lovechild,0.11,0,0
lined,0.11,0,0
visualize,0.11,0,0
ligature,0.11,0,0
adolescently,0.11,0,0
majority,0.11,0,0
multilateral,0.11,0,0
administration,0.11,0,0
plough,0.11,0,0
deformational,0.11,0,0
proverb,0.11,0,0
mending,0.11,0,1
divestment,0.11,0,0
banquet,0.11,0,0
intimacy,0.11,0,0
discard,0.11,0,0
shouter,0.11,0,1
stud,0.11,0,0
myspace,0.11,0,0
cursively,0.11,0,0
calipers,0.11,0,0
generalist,0.11,0,0
unaccompanied,0.11,0,0
dependant,0.11,0,0
bastard,0.11,0,0
dominion,0.11,0,0
groom,0.11,0,0
spiritualism,0.11,0,0
royalty,0.11,0,0
warrants,0.11,0,0
excavator,0.11,0,0
comical,0.11,0,1
eyewash,0.11,0,0
socket,0.11,0,0
stacker,0.11,0,0
apprise,0.11,0,0
micron,0.11,0,0
eyeblink,0.11,0,0
overvalue,0.11,0,0
carrier,0.11,0,0
neurophysiological,0.11,0,0
valuable,0.11,0,0
irrespective,0.11,0,0
preventive,0.11,0,0
puttylike,0.11,0,0
ensue,0.11,0,0
welder,0.11,0,0
freight,0.11,0,0
teakwood,0.11,0,0
limb,0.11,0,0
peculiarly,0.11,0,0
dart,0.11,0,0
counterplea,0.11,0,0
longways,0.11,0,0
buffet,0.11,0,0
hearst,0.11,0,0
inventory,0.11,0,0
triple,0.11,0,0
micronucleus,0.11,0,0
practiced,0.11,0,0
mountain,0.1,0,0
stockyard,0.1,0,0
haircutting,0.1,0,0
module,0.1,0,0
deflection,0.1,0,0
smokestack,0.1,0,0
franchisee,0.1,0,0
coating,0.1,0,0
sentry,0.1,0,0
sark,0.1,0,0
leftwing,0.1,0,0
braless,0.1,0,0
dingbat,0.1,0,0
cruciate,0.1,0,0
eyes,0.1,0,0
sideway,0.1,0,0
someday,0.1,0,0
president,0.1,0,0
posse,0.1,0,0
petrie,0.1,0,0
simultaneously,0.1,0,0
indicator,0.1,0,0
beholden,0.1,0,0
archdiocese,0.1,0,0
corner,0.1,0,0
taken,0.1,0,0
refraction,0.1,0,0
rewind,0.1,0,0
unplugged,0.1,0,0
fishbone,0.1,0,0
etiology,0.1,0,0
checkmate,0.1,0,0
gold,0.1,0,0
minstrel,0.1,0,0
nonoccurrence,0.1,0,0
borrow,0.1,0,0
deformer,0.1,0,0
comb,0.1,0,0
plow,0.1,0,0
daughterly,0.1,0,0
highest,0.1,0,0
extemporary,0.1,0,0
flora,0.1,0,0
mud,0.1,0,0
standout,0.1,0,0
afterload,0.1,0,0
uncommented,0.1,0,0
declaratory,0.1,0,0
reinvest,0.1,0,0
objector,0.1,0,0
algebra,0.1,0,0
testimony,0.1,0,0
gunstock,0.1,0,0
uterine,0.1,0,0
fen,0.1,0,0
behaviour,0.1,0,0
wits,0.1,0,0
depletive,0.1,0,0
invalid,0.1,0,0
advocator,0.1,0,0
contend,0.1,0,0
waterhole,0.1,0,0
pirate,0.1,0,0
admirer,0.1,0,1
unlettered,0.1,0,0
illuminator,0.1,0,0
nondiscretionary,0.1,0,0
reread,0.1,0,0
adjudicative,0.1,0,0
inversely,0.1,0,0
pajama,0.1,0,0
announcement,0.1,0,0
evaporative,0.1,0,0
juvenile,0.1,0,0
symbolism,0.1,0,0
registration,0.1,0,0
leaderless,0.1,0,0
amperage,0.1,0,0
electrophysiological,0.1,0,0
legalize,0.1,0,0
outpouring,0.1,0,0
peering,0.1,0,0
incisory,0.1,0,0
raffle,0.1,0,0
inquiry,0.1,0,0
pogo,0.1,0,0
housefly,0.1,0,0
redistribute,0.1,0,0
derivativeness,0.1,0,0
undiscoverable,0.1,0,0
labia,0.1,0,0
prepare,0.1,0,0
tarlike,0.1,0,0
opposable,0.1,0,0
refashion,0.1,0,0
intonate,0.1,0,0
create,0.1,0,0
alkalize,0.1,0,0
curl,0.1,0,0
supersede,0.1,0,0
intel,0.1,0,0
maximization,0.1,0,0
archivist,0.1,0,0
shellfish,0.1,0,0
program,0.1,0,0
conveniences,0.1,0,0
implantable,0.1,0,0
switchover,0.1,0,0
log,0.1,0,0
unobvious,0.1,0,0
stockowner,0.1,0,0
embed,0.1,0,0
vaulted,0.1,0,0
daybook,0.1,0,0
identify,0.1,0,0
militia,0.1,0,0
webcam,0.1,0,0
prescient,0.1,0,0
body,0.1,0,0
countermarch,0.1,0,0
fistula,0.1,0,0
separable,0.1,0,0
gastro,0.1,0,0
aorta,0.1,0,0
housemaid,0.1,0,0
prescribe,0.1,0,0
vertebral,0.1,0,0
uncooked,0.1,0,0
sexually,0.1,0,0
champs,0.1,0,1
antimonarchical,0.1,0,0
snapshot,0.1,0,0
breech,0.1,0,0
random,0.1,0,0
mick,0.1,0,0
stepson,0.1,0,0
invisible,0.1,0,0
rake,0.1,0,0
pronouncement,0.1,0,0
concertina,0.1,0,0
production,0.1,0,0
retranslate,0.1,0,0
timing,0.1,0,0
mandamus,0.1,0,0
hearer,0.1,0,0
psychological,0.1,0,0
commitment,0.1,0,0
manufacture,0.1,0,0
religious,0.1,0,0
bloodhound,0.1,0,0
specially,0.1,0,0
fibrotic,0.1,0,0
sequel,0.1,0,0
intending,0.1,0,0
decal,0.1,0,0
improvise,0.1,0,0
macrograph,0.1,0,0
biomedical,0.1,0,0
matchstick,0.1,0,0
repentantly,0.1,0,0
subsist,0.1,0,0
appropriator,0.1,0,0
unregistered,0.1,0,0
top,0.1,0,0
drove,0.1,0,0
unfinished,0.1,0,0
interrelate,0.1,0,0
funniness,0.1,0,0
outdone,0.1,0,0
oxidized,0.1,0,0
bloomer,0.1,0,0
interlocution,0.1,0,0
reserves,0.1,0,0
map,0.1,0,0
underwood,0.1,0,0
graphics,0.1,0,0
disjunctively,0.1,0,0
coax,0.1,0,0
review,0.1,0,0
frontrunner,0.1,0,0
thicket,0.1,0,0
posture,0.1,0,0
remembrance,0.1,0,0
stereotyped,0.1,0,0
microcontroller,0.1,0,0
emporium,0.1,0,0
gatherer,0.1,0,0
manifold,0.1,0,0
secrete,0.1,0,0
mythologist,0.1,0,0
conditionally,0.1,0,0
foray,0.1,0,0
stereo,0.1,0,0
allure,0.1,0,0
expediency,0.1,0,0
metabolite,0.1,0,0
operator,0.1,0,0
oysterman,0.1,0,0
copped,0.1,0,0
flyer,0.1,0,0
encomium,0.1,0,0
colors,0.1,0,0
areola,0.1,0,0
windblown,0.1,0,1
continuing,0.1,0,0
pick,0.1,0,0
receipt,0.1,0,0
moorish,0.1,0,0
legislatively,0.1,0,0
summarily,0.1,0,0
whooper,0.1,0,0
whimsicalness,0.1,0,0
tripartite,0.1,0,0
dexterousness,0.1,0,0
nonclinical,0.1,0,0
switcher,0.1,0,0
applier,0.1,0,0
prenatal,0.1,0,0
putative,0.1,0,0
detective,0.1,0,0
shingle,0.1,0,0
muffler,0.1,0,0
amalgam,0.1,0,0
semiconsciously,0.1,0,0
there,0.1,0,0
citation,0.1,0,0
unwed,0.1,0,1
sunbed,0.1,0,0
vacuously,0.1,0,0
translational,0.1,0,0
veritably,0.1,0,0
fraternity,0.1,0,0
hunk,0.1,0,0
wine,0.1,0,0
credited,0.1,0,0
mislocate,0.1,0,0
differences,0.1,0,0
morphism,0.1,0,0
distinguishable,0.1,0,0
nonsymmetrical,0.1,0,0
crock,0.1,0,0
pulmonologist,0.1,0,0
announced,0.1,0,0
follicular,0.1,0,0
macaroon,0.1,0,0
lineated,0.1,0,0
choreograph,0.1,0,0
sis,0.1,0,0
passcode,0.1,0,0
shredded,0.1,0,0
prophet,0.1,0,0
brethren,0.1,0,0
parish,0.1,0,0
lace,0.1,0,0
wetting,0.1,0,0
downhaul,0.1,0,0
bin,0.1,0,0
forceps,0.1,0,0
washtub,0.1,0,0
emit,0.1,0,0
caterer,0.1,0,0
protract,0.1,0,0
portal,0.1,0,0
arrangement,0.1,0,0
transmission,0.1,0,0
present,0.1,0,0
encircle,0.1,0,0
actuation,0.1,0,0
anus,0.1,0,0
hunter,0.1,0,0
unfenced,0.1,0,0
deliberator,0.1,0,0
feasibility,0.1,0,0
zionism,0.1,0,0
gas,0.1,0,0
demonstration,0.1,0,0
sec,0.1,0,0
circled,0.1,0,0
due,0.1,0,0
incase,0.1,0,0
smudgy,0.1,0,0
doggishly,0.1,0,0
compile,0.1,0,0
workup,0.1,0,0
exothermic,0.1,0,0
electrolyte,0.1,0,0
feudal,0.1,0,0
procure,0.1,0,0
mariachi,0.1,0,0
multicourse,0.1,0,0
symbolist,0.1,0,0
mount,0.1,0,0
iterative,0.1,0,0
catabolism,0.1,0,0
anthropomorphosis,0.1,0,0
vegetarian,0.1,0,0
marl,0.1,0,0
politic,0.1,0,0
analogism,0.1,0,0
orthogenetic,0.1,0,0
dialect,0.1,0,0
workforce,0.1,0,0
dna,0.1,0,0
hitless,0.1,0,0
subatomic,0.1,0,0
fuzz,0.1,0,0
defensible,0.1,0,0
straightness,0.1,0,0
frivolity,0.1,0,1
untradeable,0.1,0,0
nationalize,0.1,0,0
answer,0.1,0,0
retaliative,0.1,0,0
underneath,0.1,0,0
shifter,0.1,0,0
sex,0.1,0,0
imprecise,0.1,0,0
because,0.1,0,0
taught,0.1,0,0
legislate,0.1,0,0
sharpener,0.1,0,0
urologist,0.1,0,0
ragtime,0.1,0,0
amoxicillin,0.1,0,0
lamprey,0.1,0,0
doctrine,0.1,0,0
consort,0.1,0,0
shipment,0.1,0,0
canine,0.1,0,0
leotard,0.1,0,0
spoof,0.1,0,0
wiles,0.1,0,0
deer,0.1,0,0
dash,0.1,0,0
deck,0.1,0,0
legislation,0.1,0,0
conductor,0.1,0,0
critter,0.1,0,0
grunt,0.1,0,0
organ,0.1,0,0
overnighter,0.1,0,0
multiplayer,0.1,0,0
wrought,0.1,0,0
diverging,0.1,0,0
mantis,0.1,0,0
grade,0.1,0,0
commuter,0.1,0,0
founder,0.1,0,0
repack,0.1,0,0
pseudo,0.1,0,0
token,0.1,0,0
short,0.1,0,0
forked,0.1,0,0
basketful,0.1,0,0
permitted,0.1,0,0
resale,0.1,0,0
congregationally,0.1,0,0
sucker,0.1,0,0
community,0.1,0,0
diagnostically,0.1,0,0
trawl,0.1,0,0
bookmarker,0.1,0,0
croft,0.1,0,0
precedence,0.1,0,0
timed,0.1,0,0
halfhearted,0.1,0,1
vainness,0.1,0,0
subcommand,0.1,0,0
thirsty,0.1,0,0
naval,0.1,0,0
cacao,0.1,0,0
tomatoes,0.1,0,0
only,0.1,0,0
maypole,0.1,0,0
prolongation,0.1,0,0
affidavit,0.1,0,0
hemostasis,0.1,0,0
dint,0.1,0,0
prospective,0.1,0,0
colored,0.1,0,0
exert,0.1,0,1
disbursal,0.1,0,0
micromechanics,0.1,0,0
denote,0.1,0,0
inverted,0.1,0,0
mimic,0.1,0,0
manifesto,0.1,0,0
stalls,0.1,0,0
falcon,0.1,0,0
hourglass,0.1,0,0
data,0.1,0,0
migrate,0.1,0,0
messily,0.1,0,0
fort,0.1,0,0
pepper,0.1,0,0
harrier,0.09,0,0
millionaire,0.09,0,0
ergometer,0.09,0,0
universalism,0.09,0,0
uppercase,0.09,0,0
untouchable,0.09,0,0
firmness,0.09,0,0
nonmedical,0.09,0,0
darkish,0.09,0,0
practicality,0.09,0,0
macerate,0.09,0,0
highlander,0.09,0,0
reapportion,0.09,0,0
brachiosaurus,0.09,0,0
universities,0.09,0,0
affinitive,0.09,0,0
overbite,0.09,0,0
readdress,0.09,0,0
watercraft,0.09,0,0
uptown,0.09,0,0
hypothermal,0.09,0,0
stern,0.09,0,1
unoriginally,0.09,0,0
cigarillo,0.09,0,0
judiciousness,0.09,0,0
destined,0.09,0,0
consequentially,0.09,0,0
superstar,0.09,0,0
brightness,0.09,0,0
dib,0.09,0,0
deciduousness,0.09,0,0
incontestability,0.09,0,0
toughness,0.09,0,0
overtly,0.09,0,0
inclusively,0.09,0,0
identified,0.09,0,0
incliner,0.09,0,0
tersely,0.09,0,0
believe,0.09,0,1
nonscientific,0.09,0,0
skull,0.09,0,0
unified,0.09,0,0
handily,0.09,0,0
angora,0.09,0,0
episodically,0.09,0,0
waistline,0.09,0,0
handmaiden,0.09,0,0
macrophysics,0.09,0,0
scrubbiness,0.08,0,0
monographer,0.08,0,0
empathically,0.08,0,0
trainable,0.08,0,0
tinkerer,0.08,0,0
friends,0.08,0,0
duplicability,0.08,0,0
erectness,0.08,0,0
officeholder,0.08,0,0
hydrocarbon,0.08,0,0
semitrailer,0.08,0,0
motorization,0.08,0,0
annexation,0.08,0,0
noncontributory,0.08,0,0
flagellum,0.08,0,0
shoeless,0.08,0,0
woodchopper,0.08,0,0
tinkler,0.08,0,0
quarterstaff,0.08,0,0
radiological,0.08,0,0
subtenant,0.08,0,0
nobleman,0.08,0,0
gunsmith,0.08,0,0
vicarage,0.08,0,0
unapplied,0.08,0,0
ragtop,0.08,0,0
headshake,0.08,0,0
mathematic,0.08,0,0
runabout,0.08,0,0
craniofacial,0.08,0,0
internet,0.08,0,0
songwriting,0.08,0,0
redactor,0.08,0,0
benzyl,0.08,0,0
personage,0.08,0,0
cervical,0.08,0,0
thelife,0.08,0,0
subtest,0.08,0,0
rower,0.08,0,0
colloid,0.08,0,0
fiddlestick,0.08,0,0
moralist,0.08,0,0
motorize,0.08,0,0
monolithic,0.08,0,0
sorceress,0.08,0,0
summed,0.08,0,0
accountancy,0.08,0,0
seeder,0.08,0,0
boredom,0.08,0,1
indubitable,0.08,0,0
shortcake,0.08,0,0
distributor,0.08,0,0
unmerge,0.08,0,0
cookie,0.08,0,0
overabundant,0.08,0,0
pumice,0.08,0,0
sustain,0.08,0,0
denseness,0.08,0,0
seahorse,0.08,0,0
correlated,0.08,0,0
gasworks,0.08,0,0
chorally,0.08,0,0
neurobehavioral,0.08,0,0
oculist,0.08,0,0
ultrathin,0.08,0,0
immunoglobulin,0.08,0,0
haggis,0.08,0,0
transpacific,0.08,0,0
dialectical,0.08,0,0
spirit,0.08,0,0
fishbowl,0.08,0,0
affixer,0.08,0,0
egghead,0.08,0,0
tiredly,0.08,0,0
pruner,0.08,0,0
beltline,0.08,0,0
tibetan,0.08,0,0
presentably,0.08,0,0
hypodermis,0.08,0,0
emulative,0.08,0,0
glaciate,0.08,0,0
popover,0.08,0,0
prohibitor,0.08,0,0
frosting,0.08,0,0
taxidermist,0.08,0,0
unrented,0.08,0,0
headworker,0.08,0,0
squiggle,0.08,0,0
biggish,0.08,0,0
replenishment,0.08,0,0
darwinism,0.08,0,0
curricular,0.08,0,0
nitrite,0.08,0,0
tabloid,0.08,0,0
ambient,0.08,0,0
bipod,0.08,0,0
commemoratory,0.08,0,0
postmodern,0.08,0,0
dioxide,0.08,0,0
philologically,0.08,0,0
psychically,0.08,0,0
borehole,0.08,0,0
inductively,0.08,0,0
blowfish,0.08,0,0
nonelection,0.08,0,0
casework,0.08,0,0
semisecret,0.08,0,0
interpretive,0.08,0,0
longtime,0.08,0,0
spokeswoman,0.08,0,0
neuroendocrine,0.08,0,0
foretold,0.08,0,0
producer,0.08,0,0
enunciator,0.08,0,0
chinaman,0.08,0,0
beardy,0.08,0,0
sidecar,0.08,0,0
phonogram,0.08,0,0
quizmaster,0.08,0,0
lightwood,0.08,0,0
recognizability,0.08,0,0
unnoted,0.07,0,0
arranger,0.07,0,0
calculability,0.07,0,0
contributory,0.07,0,0
cerebellum,0.07,0,0
widespread,0.07,0,0
cornhusk,0.07,0,0
soupspoon,0.07,0,0
verbalize,0.07,0,0
aquaculture,0.07,0,0
took,0.07,0,0
electrometric,0.07,0,0
nickelodeon,0.07,0,0
saccharine,0.07,0,0
oversized,0.07,0,0
underpinning,0.07,0,0
alternator,0.07,0,0
pitch,0.07,0,0
swing,0.07,0,0
cephalopod,0.07,0,0
intercorrelation,0.07,0,0
ectodermal,0.07,0,0
remarket,0.07,0,0
colonially,0.07,0,0
absolvable,0.07,0,0
envelop,0.07,0,0
packaging,0.07,0,0
anamorphic,0.07,0,0
definiteness,0.07,0,0
scanned,0.07,0,0
kinesiology,0.07,0,0
embryological,0.07,0,0
autumnal,0.07,0,0
redevelop,0.07,0,0
conditionality,0.07,0,0
drool,0.07,0,0
interrelation,0.07,0,0
stonecutter,0.07,0,0
mutt,0.07,0,0
expediter,0.07,0,0
holdfast,0.07,0,0
carotid,0.07,0,0
oddball,0.07,0,0
mouth,0.02,0,0
coagulation,0.01,0,0
combinative,0.0,0,0
young,0.0,0,0
untied,0.0,0,0
invite,0.0,0,0
monarchist,0.0,0,0
protozoa,0.0,0,0
patently,0.0,0,0
coed,0.0,0,0
measurable,0.0,0,0
seedless,0.0,0,0
unfertilized,0.0,0,0
workboat,0.0,0,0
birthrate,0.0,0,0
stoke,0.0,0,0
granulation,0.0,0,0
monoxide,0.0,0,0
photometry,0.0,0,0
cherries,0.0,0,0
reader,0.0,0,0
fontsize,0.0,0,0
biosphere,0.0,0,0
loosening,0.0,0,0
postmenstrual,0.0,0,0
potentiality,0.0,0,0
remindful,0.0,0,0
rollout,0.0,0,0
navigational,0.0,0,0
livable,0.0,0,0
counteragent,0.0,0,0
comparableness,0.0,0,0
electroluminescence,0.0,0,0
midland,0.0,0,0
denominator,0.0,0,0
screensaver,0.0,0,0
restitute,0.0,0,0
bugler,0.0,0,0
northeastwardly,0.0,0,0
unexercised,0.0,0,0
acrostic,0.0,0,0
outdo,0.0,0,0
dorsally,0.0,0,0
wireframe,0.0,0,0
oatcake,0.0,0,0
mica,0.0,0,0
disenchantment,0.0,0,-1
noworries,0.0,0,0
washerwoman,0.0,0,0
ax,0.0,0,0
snowball,0.0,0,0
miscellaneously,0.0,0,0
audibility,0.0,0,0
administrant,0.0,0,0
individual,0.0,0,0
foxily,0.0,0,0
livestock,0.0,0,0
anthropologist,0.0,0,0
telescopic,0.0,0,0
crustiness,0.0,0,0
intergenerational,0.0,0,0
fractional,0.0,0,0
consigner,0.0,0,0
exculpatory,0.0,0,0
yardmaster,0.0,0,0
mailserver,0.0,0,0
universally,0.0,0,0
undoubtedly,0.0,0,0
poster,0.0,0,0
language,0.0,0,0
professorship,0.0,0,0
seaplane,0.0,0,0
adaptor,0.0,0,0
photon,0.0,0,0
whatmakesmesmile,0.0,0,0
scimitar,0.0,0,0
forties,0.0,0,0
dissatisfy,0.0,0,0
crystallize,0.0,0,0
colossus,0.0,0,0
neurosurgeon,0.0,0,0
diabetes,0.0,0,0
forego,0.0,0,0
congestible,0.0,0,0
prose,0.0,0,0
unbudgeted,0.0,0,0
bloodstock,0.0,0,0
digs,0.0,0,0
coinage,0.0,0,0
denominationally,0.0,0,0
hydroelectricity,0.0,0,0
beachball,0.0,0,0
belfry,0.0,0,0
etymologically,0.0,0,0
pepperoni,0.0,0,0
candlewick,0.0,0,0
acquirement,0.0,0,0
inapplicable,0.0,0,0
sophistically,0.0,0,0
undetectable,0.0,0,0
building,0.0,0,0
clocker,0.0,0,0
semiprivate,0.0,0,0
pneumatology,0.0,0,0
sailboard,0.0,0,0
obtain,0.0,0,0
manned,0.0,0,0
earl,0.0,0,0
lobe,0.0,0,0
calligraphic,0.0,0,0
dose,0.0,0,0
restaurateur,0.0,0,0
extragalactic,0.0,0,0
deregulation,0.0,0,0
uncrated,0.0,0,0
footpad,0.0,0,0
accelerometer,0.0,0,0
bow,0.0,0,0
concordance,0.0,0,0
overstitch,0.0,0,0
vintage,0.0,0,0
derogatively,0.0,0,0
reborn,0.0,0,1
rewrap,0.0,0,0
traceability,0.0,0,0
oscillator,0.0,0,0
capacitor,0.0,0,0
kayaker,0.0,0,0
rector,0.0,0,0
meteoroid,0.0,0,0
tweedy,0.0,0,0
clerkship,0.0,0,0
apostle,0.0,0,0
bulbous,0.0,0,0
curatively,0.0,0,0
bioclimatology,0.0,0,0
spurious,0.0,0,0
lengthily,0.0,0,0
condonable,0.0,0,0
derivate,0.0,0,0
reappraise,0.0,0,0
answering,0.0,0,0
were,0.0,0,0
collectable,0.0,0,0
regional,0.0,0,0
pair,0.0,0,0
lightswitch,0.0,0,0
lactated,0.0,0,0
preemption,0.0,0,0
macroclimatic,0.0,0,0
compatible,0.0,0,0
poppet,0.0,0,0
stepsister,0.0,0,0
circulative,0.0,0,0
waist,0.0,0,0
downrange,0.0,0,0
adorer,0.0,0,0
genotype,0.0,0,0
hemi,0.0,0,0
poplar,0.0,0,0
trainload,0.0,0,0
allusively,0.0,0,0
commensurably,0.0,0,0
localness,0.0,0,0
consignee,0.0,0,0
sabbatical,0.0,0,0
compact,0.0,0,0
voluntarism,0.0,0,0
flatiron,0.0,0,0
hieroglyphics,0.0,0,0
bespoken,0.0,0,0
cashew,0.0,0,0
letterbox,0.0,0,0
testosterone,0.0,0,0
robin,0.0,0,0
needit,0.0,0,0
nationally,0.0,0,0
sumptuous,0.0,0,1
prelaw,0.0,0,0
amphibian,0.0,0,0
engineer,0.0,0,0
agriculturalist,0.0,0,0
salad,0.0,0,0
flowers,0.0,0,0
disclaim,0.0,0,0
trustee,0.0,0,0
artistry,0.0,0,0
midyear,0.0,0,0
packable,0.0,0,0
turkey,0.0,0,0
anecdotist,0.0,0,0
viaduct,0.0,0,0
annals,0.0,0,0
astrophysics,0.0,0,0
carter,0.0,0,0
geomagnetic,0.0,0,0
cardiologist,0.0,0,0
locative,0.0,0,0
scientist,0.0,0,0
chintz,0.0,0,0
allusive,0.0,0,0
mill,0.0,0,0
oboe,0.0,0,0
valve,0.0,0,0
quaternary,0.0,0,0
foaminess,0.0,0,0
authorities,0.0,0,0
whaler,0.0,0,0
nonperforming,0.0,0,0
alumna,0.0,0,0
multifactorial,0.0,0,0
hermetic,0.0,0,0
unmodified,0.0,0,0
logarithmical,0.0,0,0
glycoprotein,0.0,0,0
infield,0.0,0,0
pecan,0.0,0,0
nearside,0.0,0,0
differential,0.0,0,0
underexpose,0.0,0,0
letterhead,0.0,0,0
awards,0.0,0,0
saddlebag,0.0,0,0
avail,0.0,0,0
bargeman,0.0,0,0
division,0.0,0,0
nonpresidential,0.0,0,0
emulsion,0.0,0,0
clef,0.0,0,0
monarchism,0.0,0,0
tally,0.0,0,0
acrobatic,0.0,0,0
phrasemaker,0.0,0,0
homocentric,0.0,0,0
magenta,0.0,0,0
gondolier,0.0,0,0
belcher,0.0,0,0
whitewood,0.0,0,0
particulars,0.0,0,0
udder,0.0,0,0
unidentifiable,0.0,0,0
apostolicism,0.0,0,0
elaborateness,0.0,0,0
boatyard,0.0,0,0
existent,0.0,0,0
dramatist,0.0,0,0
birdcage,0.0,0,0
hierarchism,0.0,0,0
partition,0.0,0,0
biochemist,0.0,0,0
carbonize,0.0,0,0
walker,0.0,0,0
pinned,0.0,0,0
solarium,0.0,0,0
regionalist,0.0,0,0
nonscientist,0.0,0,0
unranked,0.0,0,0
contiguously,0.0,0,0
ecotype,0.0,0,0
rhino,0.0,0,0
pincer,0.0,0,0
inhouse,0.0,0,0
envisage,0.0,0,0
epicure,0.0,0,0
equitableness,0.0,0,0
policy,0.0,0,0
level,0.0,0,0
waterweed,0.0,0,0
zebra,0.0,0,0
biopolymer,0.0,0,0
moisten,0.0,0,0
crochet,0.0,0,0
rhodium,0.0,0,0
indigo,0.0,0,0
crisper,0.0,0,0
laboratory,0.0,0,0
demographically,0.0,0,0
underlay,0.0,0,0
sugarplum,0.0,0,0
boulevard,0.0,0,0
administrative,0.0,0,0
heirdom,0.0,0,0
repute,0.0,0,0
replication,0.0,0,0
wannasleep,0.0,0,0
thighbone,0.0,0,0
collocation,0.0,0,0
nominal,0.0,0,0
specialist,0.0,0,0
torso,0.0,0,0
neurobiology,0.0,0,0
scratchproof,0.0,0,0
lunchroom,0.0,0,0
multi,0.0,0,0
ceremonialism,0.0,0,0
nonreturnable,0.0,0,0
synonymy,0.0,0,0
overpass,0.0,0,0
bucketful,0.0,0,0
swayable,0.0,0,0
cockpit,0.0,0,0
toothlessly,0.0,0,0
stateswoman,0.0,0,0
nought,0.0,0,0
decoratively,0.0,0,0
recommence,0.0,0,0
atomic,0.0,0,0
galactic,0.0,0,0
untranslated,0.0,0,0
readership,0.0,0,0
musicology,0.0,0,0
requirement,0.0,0,0
thankyougod,0.0,0,0
centralization,0.0,0,0
nonproprietary,0.0,0,0
container,0.0,0,0
passer,0.0,0,0
uncorrected,0.0,0,0
contradiction,0.0,0,-1
incisor,0.0,0,0
instantaneously,0.0,0,0
mesosphere,0.0,0,0
anthologist,0.0,0,0
microphotograph,0.0,0,0
vines,0.0,0,0
exchanger,0.0,0,0
counterproposition,0.0,0,0
homesteader,0.0,0,0
empathy,0.0,0,0
carousel,0.0,0,0
tartan,0.0,0,0
idler,0.0,0,0
clergywoman,0.0,0,0
orchestrator,0.0,0,0
numerical,0.0,0,0
mustache,0.0,0,0
tonally,0.0,0,0
himself,0.0,0,0
automatism,0.0,0,0
antecede,0.0,0,0
sow,0.0,0,0
homily,0.0,0,0
hephaestus,0.0,0,0
occultism,0.0,0,0
swordtail,0.0,0,0
gentry,0.0,0,0
confederative,0.0,0,0
shamanism,0.0,0,0
necessities,0.0,0,0
bilge,0.0,0,0
repressible,0.0,0,0
grizzled,0.0,0,0
desalinate,0.0,0,0
visage,0.0,0,0
sparerib,0.0,0,0
theyll,0.0,0,0
perkily,0.0,0,0
nightdress,0.0,0,0
dichotomous,0.0,0,0
commemorator,0.0,0,0
nanotechnology,0.0,0,0
recentralization,0.0,0,0
precertification,0.0,0,0
alternate,0.0,0,0
postmaster,0.0,0,0
endower,0.0,0,0
obliqueness,0.0,0,0
nitration,0.0,0,0
deliverer,0.0,0,0
realist,0.0,0,0
noncombustible,0.0,0,0
ten,0.0,0,0
saturator,0.0,0,0
oooh,0.0,0,0
receipts,0.0,0,0
bathmat,0.0,0,0
ambidexterous,0.0,0,0
obelisk,0.0,0,0
proofreader,0.0,0,0
uneconomical,0.0,0,0
subculture,0.0,0,0
also,0.0,0,0
shipwright,0.0,0,0
amendable,0.0,0,0
anthropogenesis,0.0,0,0
redecorate,0.0,0,0
effectiveness,0.0,0,0
